id,name,year,co2
39045,"Fairfield County, OH",2017,unknown
39047,"Fayette County, OH",2017,unknown
39049,"Franklin County, OH",2017,unknown
39051,"Fulton County, OH",2017,unknown
39053,"Gallia County, OH",2017,unknown
39055,"Geauga County, OH",2017,unknown
39057,"Greene County, OH",2017,unknown
39059,"Guernsey County, OH",2017,unknown
39061,"Hamilton County, OH",2017,unknown
39063,"Hancock County, OH",2017,unknown
39065,"Hardin County, OH",2017,unknown
39067,"Harrison County, OH",2017,unknown
39069,"Henry County, OH",2017,unknown
39071,"Highland County, OH",2017,unknown
39073,"Hocking County, OH",2017,unknown
39075,"Holmes County, OH",2017,unknown
39077,"Huron County, OH",2017,unknown
39079,"Jackson County, OH",2017,unknown
39081,"Jefferson County, OH",2017,unknown
39083,"Knox County, OH",2017,unknown
39085,"Lake County, OH",2017,unknown
39087,"Lawrence County, OH",2017,unknown
39089,"Licking County, OH",2017,unknown
39091,"Logan County, OH",2017,unknown
39093,"Lorain County, OH",2017,unknown
39095,"Lucas County, OH",2017,unknown
39097,"Madison County, OH",2017,unknown
39099,"Mahoning County, OH",2017,unknown
39101,"Marion County, OH",2017,unknown
39103,"Medina County, OH",2017,unknown
39105,"Meigs County, OH",2017,unknown
39107,"Mercer County, OH",2017,unknown
39109,"Miami County, OH",2017,unknown
39111,"Monroe County, OH",2017,unknown
39113,"Montgomery County, OH",2017,unknown
39115,"Morgan County, OH",2017,unknown
39117,"Morrow County, OH",2017,unknown
39119,"Muskingum County, OH",2017,unknown
39121,"Noble County, OH",2017,unknown
39123,"Ottawa County, OH",2017,unknown
39125,"Paulding County, OH",2017,unknown
39127,"Perry County, OH",2017,unknown
39129,"Pickaway County, OH",2017,unknown
39131,"Pike County, OH",2017,unknown
39133,"Portage County, OH",2017,unknown
39135,"Preble County, OH",2017,unknown
39137,"Putnam County, OH",2017,unknown
39139,"Richland County, OH",2017,unknown
39141,"Ross County, OH",2017,unknown
39143,"Sandusky County, OH",2017,unknown
39145,"Scioto County, OH",2017,unknown
39147,"Seneca County, OH",2017,unknown
39149,"Shelby County, OH",2017,unknown
39151,"Stark County, OH",2017,unknown
39153,"Summit County, OH",2017,unknown
39155,"Trumbull County, OH",2017,unknown
39157,"Tuscarawas County, OH",2017,unknown
39159,"Union County, OH",2017,unknown
39161,"Van Wert County, OH",2017,unknown
39163,"Vinton County, OH",2017,unknown
39165,"Warren County, OH",2017,unknown
39167,"Washington County, OH",2017,unknown
39169,"Wayne County, OH",2017,unknown
39171,"Williams County, OH",2017,unknown
39173,"Wood County, OH",2017,unknown
39175,"Wyandot County, OH",2017,unknown
40001,"Adair County, OK",2017,unknown
40003,"Alfalfa County, OK",2017,unknown
40005,"Atoka County, OK",2017,unknown
40007,"Beaver County, OK",2017,unknown
40009,"Beckham County, OK",2017,unknown
40011,"Blaine County, OK",2017,unknown
40013,"Bryan County, OK",2017,unknown
40015,"Caddo County, OK",2017,unknown
40017,"Canadian County, OK",2017,unknown
40019,"Carter County, OK",2017,unknown
40021,"Cherokee County, OK",2017,unknown
40023,"Choctaw County, OK",2017,unknown
40025,"Cimarron County, OK",2017,unknown
40027,"Cleveland County, OK",2017,unknown
40029,"Coal County, OK",2017,unknown
40031,"Comanche County, OK",2017,unknown
40033,"Cotton County, OK",2017,unknown
40035,"Craig County, OK",2017,unknown
40037,"Creek County, OK",2017,unknown
40039,"Custer County, OK",2017,unknown
40041,"Delaware County, OK",2017,unknown
40043,"Dewey County, OK",2017,unknown
40045,"Ellis County, OK",2017,unknown
40047,"Garfield County, OK",2017,unknown
40049,"Garvin County, OK",2017,unknown
40051,"Grady County, OK",2017,unknown
40053,"Grant County, OK",2017,unknown
40055,"Greer County, OK",2017,unknown
40057,"Harmon County, OK",2017,unknown
40059,"Harper County, OK",2017,unknown
40061,"Haskell County, OK",2017,unknown
40063,"Hughes County, OK",2017,unknown
40065,"Jackson County, OK",2017,unknown
40067,"Jefferson County, OK",2017,unknown
40069,"Johnston County, OK",2017,unknown
40071,"Kay County, OK",2017,unknown
40073,"Kingfisher County, OK",2017,unknown
40075,"Kiowa County, OK",2017,unknown
40077,"Latimer County, OK",2017,unknown
40079,"Le Flore County, OK",2017,unknown
40081,"Lincoln County, OK",2017,unknown
40083,"Logan County, OK",2017,unknown
40085,"Love County, OK",2017,unknown
40087,"McClain County, OK",2017,unknown
40089,"McCurtain County, OK",2017,unknown
40091,"McIntosh County, OK",2017,unknown
40093,"Major County, OK",2017,unknown
40095,"Marshall County, OK",2017,unknown
40097,"Mayes County, OK",2017,unknown
40099,"Murray County, OK",2017,unknown
40101,"Muskogee County, OK",2017,unknown
40103,"Noble County, OK",2017,unknown
40105,"Nowata County, OK",2017,unknown
40107,"Okfuskee County, OK",2017,unknown
40109,"Oklahoma County, OK",2017,unknown
40111,"Okmulgee County, OK",2017,unknown
40113,"Osage County, OK",2017,unknown
40115,"Ottawa County, OK",2017,unknown
40117,"Pawnee County, OK",2017,unknown
40119,"Payne County, OK",2017,unknown
40121,"Pittsburg County, OK",2017,unknown
40123,"Pontotoc County, OK",2017,unknown
40125,"Pottawatomie County, OK",2017,unknown
40127,"Pushmataha County, OK",2017,unknown
40129,"Roger Mills County, OK",2017,unknown
40131,"Rogers County, OK",2017,unknown
40133,"Seminole County, OK",2017,unknown
40135,"Sequoyah County, OK",2017,unknown
40137,"Stephens County, OK",2017,unknown
40139,"Texas County, OK",2017,unknown
40141,"Tillman County, OK",2017,unknown
40143,"Tulsa County, OK",2017,unknown
40145,"Wagoner County, OK",2017,unknown
40147,"Washington County, OK",2017,unknown
40149,"Washita County, OK",2017,unknown
40151,"Woods County, OK",2017,unknown
40153,"Woodward County, OK",2017,unknown
41001,"Baker County, OR",2017,unknown
41003,"Benton County, OR",2017,unknown
41005,"Clackamas County, OR",2017,unknown
41007,"Clatsop County, OR",2017,unknown
41009,"Columbia County, OR",2017,unknown
41011,"Coos County, OR",2017,unknown
41013,"Crook County, OR",2017,unknown
41015,"Curry County, OR",2017,unknown
41017,"Deschutes County, OR",2017,unknown
41019,"Douglas County, OR",2017,unknown
41021,"Gilliam County, OR",2017,unknown
41023,"Grant County, OR",2017,unknown
41025,"Harney County, OR",2017,unknown
41027,"Hood River County, OR",2017,unknown
41029,"Jackson County, OR",2017,unknown
41031,"Jefferson County, OR",2017,unknown
41033,"Josephine County, OR",2017,unknown
41035,"Klamath County, OR",2017,unknown
41037,"Lake County, OR",2017,unknown
41039,"Lane County, OR",2017,unknown
41041,"Lincoln County, OR",2017,unknown
41043,"Linn County, OR",2017,unknown
41045,"Malheur County, OR",2017,unknown
41047,"Marion County, OR",2017,unknown
41049,"Morrow County, OR",2017,unknown
41051,"Multnomah County, OR",2017,unknown
41053,"Polk County, OR",2017,unknown
41055,"Sherman County, OR",2017,unknown
41057,"Tillamook County, OR",2017,unknown
41059,"Umatilla County, OR",2017,unknown
41061,"Union County, OR",2017,unknown
41063,"Wallowa County, OR",2017,unknown
41065,"Wasco County, OR",2017,unknown
41067,"Washington County, OR",2017,unknown
41069,"Wheeler County, OR",2017,unknown
41071,"Yamhill County, OR",2017,unknown
42001,"Adams County, PA",2017,unknown
42003,"Allegheny County, PA",2017,unknown
42005,"Armstrong County, PA",2017,unknown
42007,"Beaver County, PA",2017,unknown
42009,"Bedford County, PA",2017,unknown
42011,"Berks County, PA",2017,unknown
42013,"Blair County, PA",2017,unknown
42015,"Bradford County, PA",2017,unknown
42017,"Bucks County, PA",2017,unknown
42019,"Butler County, PA",2017,unknown
42021,"Cambria County, PA",2017,unknown
42023,"Cameron County, PA",2017,unknown
42025,"Carbon County, PA",2017,unknown
42027,"Centre County, PA",2017,unknown
42029,"Chester County, PA",2017,unknown
42031,"Clarion County, PA",2017,unknown
42033,"Clearfield County, PA",2017,unknown
42035,"Clinton County, PA",2017,unknown
42037,"Columbia County, PA",2017,unknown
42039,"Crawford County, PA",2017,unknown
42041,"Cumberland County, PA",2017,unknown
42043,"Dauphin County, PA",2017,unknown
42045,"Delaware County, PA",2017,unknown
42047,"Elk County, PA",2017,unknown
42049,"Erie County, PA",2017,unknown
42051,"Fayette County, PA",2017,unknown
42053,"Forest County, PA",2017,unknown
42055,"Franklin County, PA",2017,unknown
42057,"Fulton County, PA",2017,unknown
42059,"Greene County, PA",2017,unknown
42061,"Huntingdon County, PA",2017,unknown
42063,"Indiana County, PA",2017,unknown
42065,"Jefferson County, PA",2017,unknown
42067,"Juniata County, PA",2017,unknown
42069,"Lackawanna County, PA",2017,unknown
42071,"Lancaster County, PA",2017,unknown
42073,"Lawrence County, PA",2017,unknown
42075,"Lebanon County, PA",2017,unknown
42077,"Lehigh County, PA",2017,unknown
42079,"Luzerne County, PA",2017,unknown
42081,"Lycoming County, PA",2017,unknown
42083,"McKean County, PA",2017,unknown
42085,"Mercer County, PA",2017,unknown
42087,"Mifflin County, PA",2017,unknown
42089,"Monroe County, PA",2017,unknown
42091,"Montgomery County, PA",2017,unknown
42093,"Montour County, PA",2017,unknown
42095,"Northampton County, PA",2017,unknown
42097,"Northumberland County, PA",2017,unknown
42099,"Perry County, PA",2017,unknown
42101,"Philadelphia County/city, PA",2017,unknown
42103,"Pike County, PA",2017,unknown
42105,"Potter County, PA",2017,unknown
42107,"Schuylkill County, PA",2017,unknown
42109,"Snyder County, PA",2017,unknown
42111,"Somerset County, PA",2017,unknown
42113,"Sullivan County, PA",2017,unknown
42115,"Susquehanna County, PA",2017,unknown
42117,"Tioga County, PA",2017,unknown
42119,"Union County, PA",2017,unknown
42121,"Venango County, PA",2017,unknown
42123,"Warren County, PA",2017,unknown
42125,"Washington County, PA",2017,unknown
42127,"Wayne County, PA",2017,unknown
42129,"Westmoreland County, PA",2017,unknown
42131,"Wyoming County, PA",2017,unknown
42133,"York County, PA",2017,unknown
44001,"Bristol County, RI",2017,unknown
44003,"Kent County, RI",2017,unknown
44005,"Newport County, RI",2017,unknown
44007,"Providence County, RI",2017,unknown
44009,"Washington County, RI",2017,unknown
45001,"Abbeville County, SC",2017,unknown
45003,"Aiken County, SC",2017,unknown
45005,"Allendale County, SC",2017,unknown
45007,"Anderson County, SC",2017,unknown
45009,"Bamberg County, SC",2017,unknown
45011,"Barnwell County, SC",2017,unknown
45013,"Beaufort County, SC",2017,unknown
45015,"Berkeley County, SC",2017,unknown
45017,"Calhoun County, SC",2017,unknown
45019,"Charleston County, SC",2017,unknown
45021,"Cherokee County, SC",2017,unknown
45023,"Chester County, SC",2017,unknown
45025,"Chesterfield County, SC",2017,unknown
45027,"Clarendon County, SC",2017,unknown
45029,"Colleton County, SC",2017,unknown
45031,"Darlington County, SC",2017,unknown
45033,"Dillon County, SC",2017,unknown
45035,"Dorchester County, SC",2017,unknown
45037,"Edgefield County, SC",2017,unknown
45039,"Fairfield County, SC",2017,unknown
45041,"Florence County, SC",2017,unknown
45043,"Georgetown County, SC",2017,unknown
45045,"Greenville County, SC",2017,unknown
45047,"Greenwood County, SC",2017,unknown
45049,"Hampton County, SC",2017,unknown
45051,"Horry County, SC",2017,unknown
45053,"Jasper County, SC",2017,unknown
45055,"Kershaw County, SC",2017,unknown
45057,"Lancaster County, SC",2017,unknown
45059,"Laurens County, SC",2017,unknown
45061,"Lee County, SC",2017,unknown
45063,"Lexington County, SC",2017,unknown
45065,"McCormick County, SC",2017,unknown
45067,"Marion County, SC",2017,unknown
45069,"Marlboro County, SC",2017,unknown
45071,"Newberry County, SC",2017,unknown
45073,"Oconee County, SC",2017,unknown
45075,"Orangeburg County, SC",2017,unknown
45077,"Pickens County, SC",2017,unknown
45079,"Richland County, SC",2017,unknown
45081,"Saluda County, SC",2017,unknown
45083,"Spartanburg County, SC",2017,unknown
45085,"Sumter County, SC",2017,unknown
45087,"Union County, SC",2017,unknown
45089,"Williamsburg County, SC",2017,unknown
45091,"York County, SC",2017,unknown
46003,"Aurora County, SD",2017,unknown
46005,"Beadle County, SD",2017,unknown
46007,"Bennett County, SD",2017,unknown
46009,"Bon Homme County, SD",2017,unknown
46011,"Brookings County, SD",2017,unknown
46013,"Brown County, SD",2017,unknown
46015,"Brule County, SD",2017,unknown
46017,"Buffalo County, SD",2017,unknown
46019,"Butte County, SD",2017,unknown
46021,"Campbell County, SD",2017,unknown
46023,"Charles Mix County, SD",2017,unknown
46025,"Clark County, SD",2017,unknown
46027,"Clay County, SD",2017,unknown
46029,"Codington County, SD",2017,unknown
46031,"Corson County, SD",2017,unknown
46033,"Custer County, SD",2017,unknown
46035,"Davison County, SD",2017,unknown
46037,"Day County, SD",2017,unknown
46039,"Deuel County, SD",2017,unknown
46041,"Dewey County, SD",2017,unknown
46043,"Douglas County, SD",2017,unknown
46045,"Edmunds County, SD",2017,unknown
46047,"Fall River County, SD",2017,unknown
46049,"Faulk County, SD",2017,unknown
46051,"Grant County, SD",2017,unknown
46053,"Gregory County, SD",2017,unknown
46055,"Haakon County, SD",2017,unknown
46057,"Hamlin County, SD",2017,unknown
46059,"Hand County, SD",2017,unknown
46061,"Hanson County, SD",2017,unknown
46063,"Harding County, SD",2017,unknown
46065,"Hughes County, SD",2017,unknown
46067,"Hutchinson County, SD",2017,unknown
46069,"Hyde County, SD",2017,unknown
46071,"Jackson County, SD",2017,unknown
46073,"Jerauld County, SD",2017,unknown
46075,"Jones County, SD",2017,unknown
46077,"Kingsbury County, SD",2017,unknown
46079,"Lake County, SD",2017,unknown
46081,"Lawrence County, SD",2017,unknown
46083,"Lincoln County, SD",2017,unknown
46085,"Lyman County, SD",2017,unknown
46087,"McCook County, SD",2017,unknown
46089,"McPherson County, SD",2017,unknown
46091,"Marshall County, SD",2017,unknown
46093,"Meade County, SD",2017,unknown
46095,"Mellette County, SD",2017,unknown
46097,"Miner County, SD",2017,unknown
46099,"Minnehaha County, SD",2017,unknown
46101,"Moody County, SD",2017,unknown
46102,"Oglala Lakota County, SD",2017,unknown
46103,"Pennington County, SD",2017,unknown
46105,"Perkins County, SD",2017,unknown
46107,"Potter County, SD",2017,unknown
46109,"Roberts County, SD",2017,unknown
46111,"Sanborn County, SD",2017,unknown
46115,"Spink County, SD",2017,unknown
46117,"Stanley County, SD",2017,unknown
46119,"Sully County, SD",2017,unknown
46121,"Todd County, SD",2017,unknown
46123,"Tripp County, SD",2017,unknown
46125,"Turner County, SD",2017,unknown
46127,"Union County, SD",2017,unknown
46129,"Walworth County, SD",2017,unknown
46135,"Yankton County, SD",2017,unknown
46137,"Ziebach County, SD",2017,unknown
47001,"Anderson County, TN",2017,unknown
47003,"Bedford County, TN",2017,unknown
47005,"Benton County, TN",2017,unknown
47007,"Bledsoe County, TN",2017,unknown
47009,"Blount County, TN",2017,unknown
47011,"Bradley County, TN",2017,unknown
47013,"Campbell County, TN",2017,unknown
47015,"Cannon County, TN",2017,unknown
47017,"Carroll County, TN",2017,unknown
47019,"Carter County, TN",2017,unknown
47021,"Cheatham County, TN",2017,unknown
47023,"Chester County, TN",2017,unknown
47025,"Claiborne County, TN",2017,unknown
47027,"Clay County, TN",2017,unknown
47029,"Cocke County, TN",2017,unknown
47031,"Coffee County, TN",2017,unknown
47033,"Crockett County, TN",2017,unknown
47035,"Cumberland County, TN",2017,unknown
47037,"Davidson County, TN",2017,unknown
47039,"Decatur County, TN",2017,unknown
47041,"DeKalb County, TN",2017,unknown
47043,"Dickson County, TN",2017,unknown
47045,"Dyer County, TN",2017,unknown
47047,"Fayette County, TN",2017,unknown
47049,"Fentress County, TN",2017,unknown
47051,"Franklin County, TN",2017,unknown
47053,"Gibson County, TN",2017,unknown
47055,"Giles County, TN",2017,unknown
47057,"Grainger County, TN",2017,unknown
47059,"Greene County, TN",2017,unknown
47061,"Grundy County, TN",2017,unknown
47063,"Hamblen County, TN",2017,unknown
47065,"Hamilton County, TN",2017,unknown
47067,"Hancock County, TN",2017,unknown
47069,"Hardeman County, TN",2017,unknown
47071,"Hardin County, TN",2017,unknown
47073,"Hawkins County, TN",2017,unknown
47075,"Haywood County, TN",2017,unknown
47077,"Henderson County, TN",2017,unknown
47079,"Henry County, TN",2017,unknown
47081,"Hickman County, TN",2017,unknown
47083,"Houston County, TN",2017,unknown
47085,"Humphreys County, TN",2017,unknown
47087,"Jackson County, TN",2017,unknown
47089,"Jefferson County, TN",2017,unknown
47091,"Johnson County, TN",2017,unknown
47093,"Knox County, TN",2017,unknown
47095,"Lake County, TN",2017,unknown
47097,"Lauderdale County, TN",2017,unknown
47099,"Lawrence County, TN",2017,unknown
47101,"Lewis County, TN",2017,unknown
47103,"Lincoln County, TN",2017,unknown
47105,"Loudon County, TN",2017,unknown
47107,"McMinn County, TN",2017,unknown
47109,"McNairy County, TN",2017,unknown
47111,"Macon County, TN",2017,unknown
47113,"Madison County, TN",2017,unknown
47115,"Marion County, TN",2017,unknown
47117,"Marshall County, TN",2017,unknown
47119,"Maury County, TN",2017,unknown
47121,"Meigs County, TN",2017,unknown
47123,"Monroe County, TN",2017,unknown
47125,"Montgomery County, TN",2017,unknown
47127,"Moore County, TN",2017,unknown
47129,"Morgan County, TN",2017,unknown
47131,"Obion County, TN",2017,unknown
47133,"Overton County, TN",2017,unknown
47135,"Perry County, TN",2017,unknown
47137,"Pickett County, TN",2017,unknown
47139,"Polk County, TN",2017,unknown
47141,"Putnam County, TN",2017,unknown
47143,"Rhea County, TN",2017,unknown
47145,"Roane County, TN",2017,unknown
47147,"Robertson County, TN",2017,unknown
47149,"Rutherford County, TN",2017,unknown
47151,"Scott County, TN",2017,unknown
47153,"Sequatchie County, TN",2017,unknown
47155,"Sevier County, TN",2017,unknown
47157,"Shelby County, TN",2017,unknown
47159,"Smith County, TN",2017,unknown
47161,"Stewart County, TN",2017,unknown
47163,"Sullivan County, TN",2017,unknown
47165,"Sumner County, TN",2017,unknown
47167,"Tipton County, TN",2017,unknown
47169,"Trousdale County, TN",2017,unknown
47171,"Unicoi County, TN",2017,unknown
47173,"Union County, TN",2017,unknown
47175,"Van Buren County, TN",2017,unknown
47177,"Warren County, TN",2017,unknown
47179,"Washington County, TN",2017,unknown
47181,"Wayne County, TN",2017,unknown
47183,"Weakley County, TN",2017,unknown
47185,"White County, TN",2017,unknown
47187,"Williamson County, TN",2017,unknown
47189,"Wilson County, TN",2017,unknown
48001,"Anderson County, TX",2017,unknown
48003,"Andrews County, TX",2017,unknown
48005,"Angelina County, TX",2017,unknown
48007,"Aransas County, TX",2017,unknown
48009,"Archer County, TX",2017,unknown
48011,"Armstrong County, TX",2017,unknown
48013,"Atascosa County, TX",2017,unknown
48015,"Austin County, TX",2017,unknown
48017,"Bailey County, TX",2017,unknown
48019,"Bandera County, TX",2017,unknown
48021,"Bastrop County, TX",2017,unknown
48023,"Baylor County, TX",2017,unknown
48025,"Bee County, TX",2017,unknown
48027,"Bell County, TX",2017,unknown
48029,"Bexar County, TX",2017,unknown
48031,"Blanco County, TX",2017,unknown
48033,"Borden County, TX",2017,unknown
48035,"Bosque County, TX",2017,unknown
48037,"Bowie County, TX",2017,unknown
48039,"Brazoria County, TX",2017,unknown
48041,"Brazos County, TX",2017,unknown
48043,"Brewster County, TX",2017,unknown
48045,"Briscoe County, TX",2017,unknown
48047,"Brooks County, TX",2017,unknown
48049,"Brown County, TX",2017,unknown
48051,"Burleson County, TX",2017,unknown
48053,"Burnet County, TX",2017,unknown
48055,"Caldwell County, TX",2017,unknown
48057,"Calhoun County, TX",2017,unknown
48059,"Callahan County, TX",2017,unknown
48061,"Cameron County, TX",2017,unknown
48063,"Camp County, TX",2017,unknown
48065,"Carson County, TX",2017,unknown
48067,"Cass County, TX",2017,unknown
48069,"Castro County, TX",2017,unknown
48071,"Chambers County, TX",2017,unknown
48073,"Cherokee County, TX",2017,unknown
48075,"Childress County, TX",2017,unknown
48077,"Clay County, TX",2017,unknown
48079,"Cochran County, TX",2017,unknown
48081,"Coke County, TX",2017,unknown
48083,"Coleman County, TX",2017,unknown
48085,"Collin County, TX",2017,unknown
48087,"Collingsworth County, TX",2017,unknown
48089,"Colorado County, TX",2017,unknown
48091,"Comal County, TX",2017,unknown
48093,"Comanche County, TX",2017,unknown
48095,"Concho County, TX",2017,unknown
48097,"Cooke County, TX",2017,unknown
48099,"Coryell County, TX",2017,unknown
48101,"Cottle County, TX",2017,unknown
48103,"Crane County, TX",2017,unknown
48105,"Crockett County, TX",2017,unknown
48107,"Crosby County, TX",2017,unknown
48109,"Culberson County, TX",2017,unknown
48111,"Dallam County, TX",2017,unknown
48113,"Dallas County, TX",2017,unknown
48115,"Dawson County, TX",2017,unknown
48117,"Deaf Smith County, TX",2017,unknown
48119,"Delta County, TX",2017,unknown
48121,"Denton County, TX",2017,unknown
48123,"DeWitt County, TX",2017,unknown
48125,"Dickens County, TX",2017,unknown
48127,"Dimmit County, TX",2017,unknown
48129,"Donley County, TX",2017,unknown
48131,"Duval County, TX",2017,unknown
48133,"Eastland County, TX",2017,unknown
48135,"Ector County, TX",2017,unknown
48137,"Edwards County, TX",2017,unknown
48139,"Ellis County, TX",2017,unknown
48141,"El Paso County, TX",2017,unknown
48143,"Erath County, TX",2017,unknown
48145,"Falls County, TX",2017,unknown
48147,"Fannin County, TX",2017,unknown
48149,"Fayette County, TX",2017,unknown
48151,"Fisher County, TX",2017,unknown
48153,"Floyd County, TX",2017,unknown
48155,"Foard County, TX",2017,unknown
48157,"Fort Bend County, TX",2017,unknown
48159,"Franklin County, TX",2017,unknown
48161,"Freestone County, TX",2017,unknown
48163,"Frio County, TX",2017,unknown
48165,"Gaines County, TX",2017,unknown
48167,"Galveston County, TX",2017,unknown
48169,"Garza County, TX",2017,unknown
48171,"Gillespie County, TX",2017,unknown
48173,"Glasscock County, TX",2017,unknown
48175,"Goliad County, TX",2017,unknown
48177,"Gonzales County, TX",2017,unknown
48179,"Gray County, TX",2017,unknown
48181,"Grayson County, TX",2017,unknown
48183,"Gregg County, TX",2017,unknown
48185,"Grimes County, TX",2017,unknown
48187,"Guadalupe County, TX",2017,unknown
48189,"Hale County, TX",2017,unknown
48191,"Hall County, TX",2017,unknown
48193,"Hamilton County, TX",2017,unknown
48195,"Hansford County, TX",2017,unknown
48197,"Hardeman County, TX",2017,unknown
48199,"Hardin County, TX",2017,unknown
48201,"Harris County, TX",2017,unknown
48203,"Harrison County, TX",2017,unknown
48205,"Hartley County, TX",2017,unknown
48207,"Haskell County, TX",2017,unknown
48209,"Hays County, TX",2017,unknown
48211,"Hemphill County, TX",2017,unknown
48213,"Henderson County, TX",2017,unknown
48215,"Hidalgo County, TX",2017,unknown
48217,"Hill County, TX",2017,unknown
48219,"Hockley County, TX",2017,unknown
48221,"Hood County, TX",2017,unknown
48223,"Hopkins County, TX",2017,unknown
48225,"Houston County, TX",2017,unknown
48227,"Howard County, TX",2017,unknown
48229,"Hudspeth County, TX",2017,unknown
48231,"Hunt County, TX",2017,unknown
48233,"Hutchinson County, TX",2017,unknown
48235,"Irion County, TX",2017,unknown
48237,"Jack County, TX",2017,unknown
48239,"Jackson County, TX",2017,unknown
48241,"Jasper County, TX",2017,unknown
48243,"Jeff Davis County, TX",2017,unknown
48245,"Jefferson County, TX",2017,unknown
48247,"Jim Hogg County, TX",2017,unknown
48249,"Jim Wells County, TX",2017,unknown
48251,"Johnson County, TX",2017,unknown
48253,"Jones County, TX",2017,unknown
48255,"Karnes County, TX",2017,unknown
48257,"Kaufman County, TX",2017,unknown
48259,"Kendall County, TX",2017,unknown
48261,"Kenedy County, TX",2017,unknown
48263,"Kent County, TX",2017,unknown
48265,"Kerr County, TX",2017,unknown
48267,"Kimble County, TX",2017,unknown
48269,"King County, TX",2017,unknown
48271,"Kinney County, TX",2017,unknown
48273,"Kleberg County, TX",2017,unknown
48275,"Knox County, TX",2017,unknown
48277,"Lamar County, TX",2017,unknown
48279,"Lamb County, TX",2017,unknown
48281,"Lampasas County, TX",2017,unknown
48283,"La Salle County, TX",2017,unknown
48285,"Lavaca County, TX",2017,unknown
48287,"Lee County, TX",2017,unknown
48289,"Leon County, TX",2017,unknown
48291,"Liberty County, TX",2017,unknown
48293,"Limestone County, TX",2017,unknown
48295,"Lipscomb County, TX",2017,unknown
48297,"Live Oak County, TX",2017,unknown
48299,"Llano County, TX",2017,unknown
48301,"Loving County, TX",2017,unknown
48303,"Lubbock County, TX",2017,unknown
48305,"Lynn County, TX",2017,unknown
48307,"McCulloch County, TX",2017,unknown
48309,"McLennan County, TX",2017,unknown
48311,"McMullen County, TX",2017,unknown
48313,"Madison County, TX",2017,unknown
48315,"Marion County, TX",2017,unknown
48317,"Martin County, TX",2017,unknown
48319,"Mason County, TX",2017,unknown
48321,"Matagorda County, TX",2017,unknown
48323,"Maverick County, TX",2017,unknown
48325,"Medina County, TX",2017,unknown
48327,"Menard County, TX",2017,unknown
48329,"Midland County, TX",2017,unknown
48331,"Milam County, TX",2017,unknown
48333,"Mills County, TX",2017,unknown
48335,"Mitchell County, TX",2017,unknown
48337,"Montague County, TX",2017,unknown
48339,"Montgomery County, TX",2017,unknown
48341,"Moore County, TX",2017,unknown
48343,"Morris County, TX",2017,unknown
48345,"Motley County, TX",2017,unknown
48347,"Nacogdoches County, TX",2017,unknown
48349,"Navarro County, TX",2017,unknown
48351,"Newton County, TX",2017,unknown
48353,"Nolan County, TX",2017,unknown
48355,"Nueces County, TX",2017,unknown
48357,"Ochiltree County, TX",2017,unknown
48359,"Oldham County, TX",2017,unknown
48361,"Orange County, TX",2017,unknown
48363,"Palo Pinto County, TX",2017,unknown
48365,"Panola County, TX",2017,unknown
48367,"Parker County, TX",2017,unknown
48369,"Parmer County, TX",2017,unknown
48371,"Pecos County, TX",2017,unknown
48373,"Polk County, TX",2017,unknown
48375,"Potter County, TX",2017,unknown
48377,"Presidio County, TX",2017,unknown
48379,"Rains County, TX",2017,unknown
48381,"Randall County, TX",2017,unknown
48383,"Reagan County, TX",2017,unknown
48385,"Real County, TX",2017,unknown
48387,"Red River County, TX",2017,unknown
48389,"Reeves County, TX",2017,unknown
48391,"Refugio County, TX",2017,unknown
48393,"Roberts County, TX",2017,unknown
48395,"Robertson County, TX",2017,unknown
48397,"Rockwall County, TX",2017,unknown
48399,"Runnels County, TX",2017,unknown
48401,"Rusk County, TX",2017,unknown
48403,"Sabine County, TX",2017,unknown
48405,"San Augustine County, TX",2017,unknown
48407,"San Jacinto County, TX",2017,unknown
48409,"San Patricio County, TX",2017,unknown
48411,"San Saba County, TX",2017,unknown
48413,"Schleicher County, TX",2017,unknown
48415,"Scurry County, TX",2017,unknown
48417,"Shackelford County, TX",2017,unknown
48419,"Shelby County, TX",2017,unknown
48421,"Sherman County, TX",2017,unknown
48423,"Smith County, TX",2017,unknown
48425,"Somervell County, TX",2017,unknown
48427,"Starr County, TX",2017,unknown
48429,"Stephens County, TX",2017,unknown
48431,"Sterling County, TX",2017,unknown
48433,"Stonewall County, TX",2017,unknown
48435,"Sutton County, TX",2017,unknown
48437,"Swisher County, TX",2017,unknown
48439,"Tarrant County, TX",2017,unknown
48441,"Taylor County, TX",2017,unknown
48443,"Terrell County, TX",2017,unknown
48445,"Terry County, TX",2017,unknown
48447,"Throckmorton County, TX",2017,unknown
48449,"Titus County, TX",2017,unknown
48451,"Tom Green County, TX",2017,unknown
48453,"Travis County, TX",2017,unknown
48455,"Trinity County, TX",2017,unknown
48457,"Tyler County, TX",2017,unknown
48459,"Upshur County, TX",2017,unknown
48461,"Upton County, TX",2017,unknown
48463,"Uvalde County, TX",2017,unknown
48465,"Val Verde County, TX",2017,unknown
48467,"Van Zandt County, TX",2017,unknown
48469,"Victoria County, TX",2017,unknown
48471,"Walker County, TX",2017,unknown
48473,"Waller County, TX",2017,unknown
48475,"Ward County, TX",2017,unknown
48477,"Washington County, TX",2017,unknown
48479,"Webb County, TX",2017,unknown
48481,"Wharton County, TX",2017,unknown
